Plants: 
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
3.00
1.00
2.00
1.00
5.00
4.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
3.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
Plants: 
1.00
35.00
991.00
9.00
13.00
15.00
9.00
11.00
5.00
2.00
31.00
11.00
9.00
1.00
13.00
19.00
8.00
10.00
2.00
2.00
7.00
9.00
3.00
10.00
9.00
4.00
20.00
6.00
1.00
29.00
8.00
11.00
4.00
1.00
12.00
1.00
14.00
9.00
9.00
2.00
6.00
5.00
14.00
2.00
12.00
35.00
14.00
8.00
17.00
10.00
9.00
5.00
4.00
5.00
7.00
1.00
1.00
6.00
5.00
14.00
5.00
7.00
1.00
4.00
1.00
2.00
3.00
3.00
5.00
6.00
16.00
4.00
2.00
1.00
1.00
5.00
1.00
6.00
2.00
8.00
3.00
1.00
1.00
3.00
1.00
6.00
13.00
1.00
9.00
8.00
2.00
7.00
1.00
1.00
3.00
1.00
9.00
4.00
16.00
1.00
1.00
2.00
4.00
1.00
1.00
2.00
1.00
1.00
5.00
4.00
4.00
1.00
1.00
4.00
1.00
1.00
1.00
1.00
5.00
1.00
6.00
1.00
1.00
4.00
1.00
4.00
3.00
2.00
4.00
1.00
2.00
2.00
1.00
2.00
3.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
5.00
2.00
4.00
1.00
1.00
1.00
1.00
5.00
2.00
3.00
4.00
4.00
2.00
3.00
1.00
2.00
1.00
2.00
7.00
1.00
3.00
4.00
1.00
1.00
1.00
1.00
1.00
1.00
3.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
6.00
1.00
1.00
1.00
4.00
1.00
2.00
1.00
1.00
2.00
4.00
1.00
2.00
1.00
1.00
1.00
2.00
3.00
1.00
1.00
2.00
2.00
1.00
1.00
1.00
1.00
1.00
3.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
Animals: 
909.00
1.00
7.00
27.00
7.00
5.00
2.00
2.00
19.00
16.00
1.00
4.00
2.00
30.00
5.00
10.00
16.00
39.00
15.00
2.00
14.00
2.00
25.00
1.00
20.00
1.00
27.00
3.00
17.00
2.00
1.00
3.00
8.00
2.00
11.00
1.00
2.00
10.00
3.00
3.00
1.00
1.00
9.00
22.00
6.00
2.00
3.00
1.00
4.00
1.00
7.00
9.00
31.00
2.00
10.00
21.00
8.00
6.00
7.00
7.00
2.00
3.00
12.00
1.00
7.00
9.00
12.00
2.00
1.00
2.00
13.00
12.00
8.00
2.00
1.00
1.00
2.00
8.00
9.00
3.00
3.00
1.00
10.00
11.00
2.00
12.00
9.00
4.00
7.00
3.00
4.00
3.00
1.00
1.00
2.00
1.00
2.00
6.00
1.00
2.00
1.00
18.00
3.00
10.00
2.00
9.00
2.00
1.00
1.00
4.00
1.00
1.00
3.00
6.00
3.00
3.00
1.00
2.00
1.00
1.00
1.00
6.00
8.00
2.00
3.00
2.00
1.00
1.00
2.00
1.00
4.00
2.00
3.00
2.00
1.00
3.00
6.00
1.00
1.00
10.00
4.00
1.00
1.00
3.00
1.00
7.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
9.00
2.00
3.00
4.00
2.00
3.00
2.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
3.00
3.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
7.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
2.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
4.00
1.00
2.00
3.00
3.00
3.00
1.00
1.00
2.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
3.00
1.00
2.00
1.00
1.00
2.00
2.00
1.00
1.00
2.00
2.00
2.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
3.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
2.00
1.00
3.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
Plants: 
976.00
8.00
22.00
5.00
10.00
1.00
9.00
2.00
25.00
22.00
12.00
9.00
3.00
1.00
14.00
1.00
3.00
11.00
1.00
1.00
4.00
2.00
1.00
10.00
14.00
36.00
4.00
2.00
11.00
5.00
1.00
13.00
5.00
2.00
8.00
1.00
6.00
15.00
23.00
2.00
2.00
4.00
13.00
1.00
1.00
39.00
2.00
2.00
19.00
1.00
2.00
2.00
6.00
13.00
3.00
2.00
12.00
11.00
5.00
10.00
1.00
1.00
1.00
20.00
8.00
11.00
1.00
7.00
14.00
3.00
1.00
24.00
3.00
7.00
11.00
3.00
2.00
3.00
1.00
1.00
15.00
17.00
4.00
2.00
3.00
2.00
14.00
1.00
1.00
4.00
1.00
1.00
1.00
5.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
3.00
11.00
4.00
1.00
3.00
2.00
2.00
1.00
4.00
4.00
9.00
3.00
3.00
3.00
1.00
2.00
3.00
1.00
7.00
2.00
3.00
7.00
1.00
2.00
1.00
2.00
3.00
3.00
1.00
9.00
1.00
3.00
1.00
5.00
3.00
3.00
1.00
6.00
1.00
1.00
1.00
1.00
2.00
4.00
1.00
1.00
1.00
1.00
6.00
1.00
1.00
1.00
1.00
1.00
2.00
2.00
2.00
2.00
1.00
1.00
1.00
2.00
1.00
7.00
6.00
1.00
3.00
3.00
1.00
1.00
1.00
1.00
1.00
6.00
1.00
1.00
1.00
1.00
2.00
3.00
3.00
3.00
1.00
2.00
1.00
1.00
1.00
1.00
2.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
2.00
1.00
1.00
1.00
1.00
1.00
3.00
4.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
3.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
3.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
Animals: 
29.00
952.00
1.00
16.00
9.00
7.00
20.00
20.00
11.00
4.00
12.00
7.00
27.00
7.00
26.00
23.00
2.00
16.00
2.00
5.00
1.00
15.00
6.00
2.00
1.00
4.00
3.00
6.00
7.00
11.00
7.00
3.00
4.00
4.00
8.00
1.00
6.00
1.00
1.00
13.00
5.00
1.00
2.00
5.00
8.00
1.00
1.00
9.00
20.00
1.00
2.00
15.00
1.00
3.00
17.00
5.00
5.00
7.00
9.00
8.00
2.00
17.00
13.00
8.00
8.00
9.00
1.00
1.00
10.00
5.00
3.00
1.00
1.00
8.00
3.00
2.00
1.00
4.00
10.00
14.00
13.00
8.00
4.00
1.00
9.00
1.00
3.00
21.00
1.00
1.00
12.00
2.00
3.00
1.00
3.00
1.00
7.00
8.00
3.00
2.00
5.00
7.00
8.00
1.00
1.00
2.00
9.00
7.00
2.00
1.00
1.00
1.00
3.00
2.00
4.00
1.00
3.00
1.00
2.00
1.00
9.00
1.00
3.00
11.00
1.00
3.00
4.00
6.00
1.00
6.00
2.00
1.00
3.00
1.00
5.00
1.00
1.00
4.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
2.00
3.00
1.00
3.00
3.00
1.00
2.00
4.00
1.00
2.00
2.00
3.00
2.00
4.00
1.00
1.00
1.00
6.00
1.00
1.00
2.00
1.00
2.00
1.00
2.00
3.00
4.00
1.00
2.00
3.00
2.00
3.00
1.00
1.00
1.00
1.00
1.00
2.00
2.00
3.00
2.00
1.00
3.00
1.00
2.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
3.00
1.00
3.00
1.00
1.00
3.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
2.00
2.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
3.00
1.00
2.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
Plants: 
973.00
11.00
4.00
1.00
6.00
7.00
32.00
4.00
39.00
51.00
1.00
11.00
1.00
1.00
2.00
21.00
2.00
7.00
8.00
1.00
15.00
1.00
14.00
18.00
11.00
9.00
4.00
33.00
23.00
2.00
1.00
1.00
1.00
3.00
8.00
4.00
1.00
3.00
4.00
4.00
5.00
1.00
1.00
3.00
1.00
10.00
1.00
1.00
1.00
6.00
1.00
9.00
30.00
19.00
13.00
1.00
8.00
11.00
15.00
2.00
1.00
1.00
2.00
2.00
2.00
10.00
2.00
4.00
1.00
1.00
5.00
12.00
6.00
1.00
5.00
1.00
1.00
1.00
9.00
10.00
1.00
1.00
10.00
7.00
1.00
3.00
2.00
8.00
2.00
1.00
4.00
1.00
2.00
1.00
7.00
1.00
1.00
3.00
1.00
2.00
1.00
1.00
1.00
4.00
17.00
1.00
1.00
2.00
1.00
5.00
17.00
3.00
3.00
1.00
1.00
10.00
2.00
5.00
1.00
4.00
9.00
1.00
1.00
4.00
16.00
9.00
5.00
6.00
3.00
1.00
1.00
7.00
1.00
5.00
1.00
1.00
1.00
1.00
6.00
15.00
1.00
1.00
4.00
7.00
5.00
7.00
8.00
5.00
1.00
1.00
1.00
1.00
6.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
3.00
2.00
6.00
1.00
1.00
1.00
1.00
1.00
3.00
3.00
1.00
1.00
1.00
2.00
2.00
2.00
1.00
1.00
2.00
1.00
2.00
3.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
3.00
1.00
3.00
1.00
1.00
2.00
2.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
1.00
1.00
3.00
2.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
5.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
Animals: 
1.00
974.00
4.00
11.00
6.00
8.00
28.00
10.00
1.00
16.00
4.00
2.00
9.00
7.00
1.00
6.00
21.00
3.00
14.00
3.00
8.00
21.00
9.00
12.00
1.00
19.00
1.00
1.00
7.00
16.00
3.00
4.00
9.00
9.00
8.00
3.00
5.00
2.00
27.00
1.00
1.00
10.00
1.00
1.00
12.00
4.00
2.00
5.00
9.00
32.00
7.00
6.00
15.00
3.00
1.00
15.00
3.00
12.00
11.00
11.00
2.00
1.00
15.00
8.00
3.00
2.00
1.00
1.00
2.00
3.00
1.00
4.00
1.00
6.00
5.00
12.00
21.00
1.00
3.00
2.00
8.00
4.00
1.00
10.00
1.00
3.00
9.00
5.00
7.00
8.00
2.00
2.00
17.00
6.00
1.00
1.00
2.00
12.00
6.00
5.00
5.00
1.00
1.00
1.00
1.00
6.00
12.00
1.00
10.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
7.00
3.00
1.00
2.00
2.00
2.00
6.00
6.00
7.00
1.00
3.00
3.00
3.00
6.00
1.00
1.00
3.00
1.00
1.00
2.00
4.00
2.00
3.00
4.00
2.00
5.00
1.00
1.00
3.00
3.00
1.00
1.00
4.00
2.00
2.00
9.00
1.00
1.00
1.00
2.00
3.00
3.00
3.00
4.00
2.00
1.00
2.00
1.00
1.00
1.00
1.00
3.00
1.00
2.00
1.00
1.00
2.00
1.00
2.00
2.00
1.00
1.00
2.00
1.00
1.00
1.00
3.00
3.00
5.00
2.00
2.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
4.00
1.00
1.00
2.00
1.00
3.00
3.00
1.00
1.00
1.00
1.00
2.00
3.00
1.00
1.00
1.00
2.00
1.00
2.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
2.00
1.00
2.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
Plants: 
21.00
1019.00
20.00
8.00
19.00
20.00
11.00
20.00
47.00
7.00
17.00
7.00
11.00
1.00
1.00
21.00
1.00
1.00
10.00
19.00
1.00
2.00
3.00
23.00
22.00
23.00
4.00
3.00
1.00
1.00
37.00
2.00
10.00
10.00
1.00
10.00
10.00
1.00
3.00
7.00
14.00
17.00
19.00
6.00
1.00
1.00
16.00
6.00
3.00
7.00
1.00
4.00
2.00
4.00
5.00
3.00
11.00
5.00
1.00
10.00
5.00
1.00
5.00
10.00
2.00
4.00
9.00
1.00
2.00
1.00
3.00
1.00
2.00
3.00
1.00
1.00
5.00
5.00
1.00
1.00
7.00
3.00
1.00
13.00
1.00
1.00
1.00
1.00
4.00
1.00
2.00
1.00
1.00
8.00
1.00
9.00
6.00
2.00
2.00
3.00
1.00
1.00
6.00
1.00
6.00
5.00
2.00
6.00
1.00
1.00
5.00
3.00
1.00
6.00
1.00
1.00
3.00
2.00
1.00
2.00
1.00
1.00
15.00
2.00
2.00
2.00
1.00
4.00
1.00
5.00
1.00
1.00
1.00
4.00
1.00
1.00
1.00
7.00
3.00
1.00
7.00
1.00
2.00
1.00
1.00
4.00
4.00
1.00
2.00
2.00
3.00
1.00
2.00
5.00
2.00
1.00
2.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
2.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
2.00
1.00
1.00
1.00
2.00
2.00
1.00
1.00
5.00
1.00
3.00
1.00
2.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
3.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
Animals: 
14.00
8.00
5.00
17.00
917.00
16.00
1.00
8.00
42.00
15.00
1.00
1.00
11.00
7.00
10.00
3.00
27.00
6.00
17.00
2.00
2.00
11.00
8.00
7.00
13.00
20.00
13.00
10.00
1.00
11.00
4.00
14.00
11.00
13.00
14.00
26.00
2.00
12.00
7.00
4.00
3.00
4.00
1.00
7.00
7.00
14.00
1.00
1.00
5.00
19.00
1.00
3.00
24.00
20.00
2.00
5.00
1.00
1.00
6.00
8.00
2.00
1.00
3.00
4.00
1.00
6.00
13.00
4.00
4.00
2.00
1.00
6.00
1.00
2.00
1.00
1.00
10.00
11.00
2.00
3.00
2.00
3.00
1.00
10.00
4.00
2.00
3.00
1.00
2.00
6.00
10.00
2.00
2.00
5.00
4.00
1.00
4.00
2.00
11.00
5.00
11.00
1.00
6.00
2.00
1.00
1.00
4.00
1.00
2.00
5.00
1.00
3.00
1.00
1.00
11.00
2.00
1.00
1.00
1.00
5.00
1.00
1.00
10.00
1.00
3.00
3.00
1.00
1.00
4.00
2.00
10.00
1.00
1.00
2.00
4.00
3.00
2.00
5.00
1.00
1.00
6.00
5.00
8.00
13.00
1.00
1.00
1.00
4.00
1.00
9.00
4.00
1.00
1.00
1.00
1.00
6.00
1.00
2.00
6.00
1.00
1.00
1.00
4.00
1.00
1.00
1.00
1.00
4.00
1.00
1.00
1.00
1.00
2.00
1.00
2.00
10.00
2.00
2.00
1.00
5.00
1.00
1.00
1.00
2.00
5.00
2.00
1.00
3.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
2.00
3.00
1.00
2.00
1.00
2.00
2.00
1.00
1.00
3.00
6.00
1.00
2.00
1.00
1.00
1.00
1.00
6.00
1.00
1.00
4.00
2.00
1.00
2.00
1.00
2.00
2.00
3.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
3.00
1.00
2.00
1.00
2.00
1.00
1.00
2.00
3.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
2.00
1.00
1.00
2.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
Plants: 
4.00
17.00
18.00
1081.00
1.00
5.00
18.00
15.00
1.00
7.00
9.00
2.00
13.00
10.00
1.00
10.00
13.00
3.00
30.00
4.00
8.00
15.00
3.00
1.00
18.00
14.00
3.00
12.00
15.00
7.00
1.00
1.00
1.00
8.00
2.00
11.00
9.00
16.00
2.00
12.00
14.00
17.00
3.00
5.00
1.00
4.00
8.00
6.00
5.00
2.00
1.00
7.00
3.00
2.00
2.00
1.00
6.00
2.00
7.00
1.00
5.00
7.00
12.00
20.00
2.00
2.00
17.00
12.00
2.00
2.00
2.00
14.00
1.00
2.00
3.00
6.00
15.00
1.00
3.00
3.00
12.00
6.00
1.00
2.00
3.00
7.00
2.00
8.00
1.00
1.00
8.00
5.00
4.00
1.00
9.00
5.00
6.00
2.00
1.00
1.00
1.00
