0.91,0.82,0.84,0.82,0.86,0.85,0.81,0.88,0.86,0.82,0.82,0.90,0.93,0.93,0.89,0.57,0.90,0.70,0.61
0.82,0.92,0.68,0.91,0.70,0.90,0.91,0.71,0.70,0.91,0.91,0.91,0.85,0.86,0.72,0.39,0.90,0.87,0.44
0.84,0.68,0.90,0.67,0.90,0.71,0.67,0.91,0.91,0.68,0.68,0.76,0.83,0.81,0.92,0.71,0.77,0.55,0.76
0.82,0.91,0.67,0.91,0.69,0.90,0.91,0.70,0.69,0.91,0.91,0.91,0.84,0.85,0.71,0.38,0.90,0.87,0.43
0.86,0.70,0.90,0.69,0.91,0.73,0.69,0.92,0.92,0.70,0.70,0.78,0.85,0.84,0.93,0.69,0.79,0.57,0.74
0.85,0.90,0.71,0.90,0.73,0.91,0.90,0.75,0.73,0.90,0.91,0.91,0.88,0.89,0.76,0.43,0.91,0.84,0.47
0.81,0.91,0.67,0.91,0.69,0.90,0.91,0.70,0.69,0.91,0.91,0.90,0.84,0.85,0.71,0.38,0.90,0.88,0.43
0.88,0.71,0.91,0.70,0.92,0.75,0.70,0.95,0.94,0.71,0.72,0.79,0.86,0.85,0.97,0.68,0.80,0.58,0.73
0.86,0.70,0.91,0.69,0.92,0.73,0.69,0.94,0.93,0.70,0.70,0.78,0.85,0.84,0.95,0.69,0.79,0.57,0.74
0.82,0.91,0.68,0.91,0.70,0.90,0.91,0.71,0.70,0.92,0.91,0.92,0.85,0.86,0.72,0.39,0.91,0.87,0.44
0.82,0.91,0.68,0.91,0.70,0.91,0.91,0.72,0.70,0.91,0.91,0.91,0.85,0.86,0.73,0.40,0.91,0.87,0.45
0.90,0.91,0.76,0.91,0.78,0.91,0.90,0.79,0.78,0.92,0.91,1.00,0.93,0.94,0.80,0.47,0.99,0.79,0.52
0.93,0.85,0.83,0.84,0.85,0.88,0.84,0.86,0.85,0.85,0.85,0.93,1.00,0.99,0.87,0.54,0.94,0.72,0.59
0.93,0.86,0.81,0.85,0.84,0.89,0.85,0.85,0.84,0.86,0.86,0.94,0.99,1.00,0.86,0.53,0.95,0.73,0.58
0.89,0.72,0.92,0.71,0.93,0.76,0.71,0.97,0.95,0.72,0.73,0.80,0.87,0.86,1.00,0.67,0.81,0.59,0.72
0.57,0.39,0.71,0.38,0.69,0.43,0.38,0.68,0.69,0.39,0.40,0.47,0.54,0.53,0.67,1.00,0.48,0.26,0.95
0.90,0.90,0.77,0.90,0.79,0.91,0.90,0.80,0.79,0.91,0.91,0.99,0.94,0.95,0.81,0.48,1.00,0.78,0.53
0.70,0.87,0.55,0.87,0.57,0.84,0.88,0.58,0.57,0.87,0.87,0.79,0.72,0.73,0.59,0.26,0.78,1.00,0.31
0.61,0.44,0.76,0.43,0.74,0.47,0.43,0.73,0.74,0.44,0.45,0.52,0.59,0.58,0.72,0.95,0.53,0.31,1.00
"
"
0.89,0.80,0.79,0.81,0.83,0.79,0.79,0.78,0.78,0.83,0.83,0.92,0.65,0.91,0.90
0.80,0.87,0.61,0.63,0.64,0.60,0.89,0.87,0.59,0.66,0.64,0.80,0.46,0.86,0.87
0.79,0.61,0.90,0.88,0.91,0.90,0.59,0.59,0.92,0.88,0.90,0.81,0.84,0.74,0.72
0.81,0.63,0.88,0.87,0.90,0.88,0.62,0.61,0.90,0.88,0.90,0.83,0.81,0.77,0.74
0.83,0.64,0.91,0.90,0.94,0.91,0.63,0.63,0.93,0.91,0.93,0.84,0.81,0.78,0.75
0.79,0.60,0.90,0.88,0.91,0.91,0.59,0.59,0.92,0.89,0.91,0.80,0.85,0.74,0.71
0.79,0.89,0.59,0.62,0.63,0.59,0.93,0.90,0.57,0.64,0.62,0.78,0.44,0.85,0.87
0.78,0.87,0.59,0.61,0.63,0.59,0.90,0.88,0.57,0.64,0.62,0.78,0.44,0.84,0.86
0.78,0.59,0.92,0.90,0.93,0.92,0.57,0.57,0.96,0.90,0.92,0.79,0.87,0.73,0.70
0.83,0.66,0.88,0.88,0.91,0.89,0.64,0.64,0.90,0.89,0.90,0.85,0.79,0.79,0.77
0.83,0.64,0.90,0.90,0.93,0.91,0.62,0.62,0.92,0.90,0.93,0.84,0.82,0.77,0.75
0.92,0.80,0.81,0.83,0.84,0.80,0.78,0.78,0.79,0.85,0.84,1.00,0.66,0.93,0.91
0.65,0.46,0.84,0.81,0.81,0.85,0.44,0.44,0.87,0.79,0.82,0.66,1.00,0.59,0.57
0.91,0.86,0.74,0.77,0.78,0.74,0.85,0.84,0.73,0.79,0.77,0.93,0.59,1.00,0.98
0.90,0.87,0.72,0.74,0.75,0.71,0.87,0.86,0.70,0.77,0.75,0.91,0.57,0.98,1.00
"
"
0.93,0.88,0.86,0.87,0.87,0.86,0.87,0.84,0.87,0.87,0.87,0.89,0.76,0.92,0.75
0.88,0.94,0.75,0.94,0.76,0.76,0.95,0.73,0.93,0.76,0.76,0.95,0.65,0.82,0.86
0.86,0.75,0.95,0.73,0.93,0.94,0.73,0.94,0.74,0.94,0.95,0.75,0.90,0.93,0.61
0.87,0.94,0.73,0.94,0.74,0.73,0.95,0.71,0.93,0.74,0.74,0.95,0.63,0.80,0.88
0.87,0.76,0.93,0.74,0.92,0.92,0.74,0.92,0.75,0.93,0.94,0.77,0.88,0.93,0.62
0.86,0.76,0.94,0.73,0.92,0.93,0.73,0.93,0.74,0.94,0.94,0.76,0.90,0.93,0.61
0.87,0.95,0.73,0.95,0.74,0.73,0.96,0.71,0.94,0.74,0.74,0.96,0.63,0.80,0.88
0.84,0.73,0.94,0.71,0.92,0.93,0.71,0.93,0.72,0.93,0.94,0.73,0.91,0.91,0.59
0.87,0.93,0.74,0.93,0.75,0.74,0.94,0.72,0.93,0.75,0.75,0.95,0.64,0.81,0.87
0.87,0.76,0.94,0.74,0.93,0.94,0.74,0.93,0.75,0.95,0.95,0.76,0.89,0.94,0.62
0.87,0.76,0.95,0.74,0.94,0.94,0.74,0.94,0.75,0.95,0.97,0.77,0.89,0.94,0.62
0.89,0.95,0.75,0.95,0.77,0.76,0.96,0.73,0.95,0.76,0.77,1.00,0.66,0.82,0.85
0.76,0.65,0.90,0.63,0.88,0.90,0.63,0.91,0.64,0.89,0.89,0.66,1.00,0.83,0.51
0.92,0.82,0.93,0.80,0.93,0.93,0.80,0.91,0.81,0.94,0.94,0.82,0.83,1.00,0.68
0.75,0.86,0.61,0.88,0.62,0.61,0.88,0.59,0.87,0.62,0.62,0.85,0.51,0.68,1.00
"
"
0.93,0.88,0.88,0.88,0.87,0.86,0.87,0.87,0.88,0.86,0.87,0.79,0.95,0.95,0.72,0.95,0.71,0.85
0.88,0.92,0.78,0.78,0.93,0.76,0.92,0.77,0.92,0.76,0.77,0.89,0.87,0.90,0.61,0.89,0.60,0.74
0.88,0.78,0.94,0.94,0.76,0.94,0.76,0.94,0.77,0.94,0.93,0.67,0.90,0.87,0.83,0.89,0.83,0.95
0.88,0.78,0.94,0.94,0.76,0.94,0.77,0.94,0.78,0.94,0.94,0.68,0.91,0.88,0.83,0.89,0.82,0.95
0.87,0.93,0.76,0.76,0.95,0.74,0.93,0.75,0.95,0.74,0.75,0.91,0.85,0.88,0.59,0.87,0.58,0.72
0.86,0.76,0.94,0.94,0.74,0.95,0.75,0.95,0.76,0.95,0.94,0.66,0.89,0.86,0.85,0.87,0.84,0.97
0.87,0.92,0.76,0.77,0.93,0.75,0.92,0.75,0.93,0.74,0.75,0.90,0.85,0.89,0.60,0.87,0.59,0.73
0.87,0.77,0.94,0.94,0.75,0.95,0.75,0.95,0.76,0.95,0.94,0.66,0.90,0.86,0.85,0.88,0.84,0.96
0.88,0.92,0.77,0.78,0.95,0.76,0.93,0.76,0.95,0.76,0.76,0.90,0.86,0.89,0.61,0.88,0.60,0.74
0.86,0.76,0.94,0.94,0.74,0.95,0.74,0.95,0.76,0.95,0.94,0.66,0.89,0.86,0.85,0.87,0.84,0.96
0.87,0.77,0.93,0.94,0.75,0.94,0.75,0.94,0.76,0.94,0.93,0.66,0.90,0.86,0.85,0.88,0.84,0.95
0.79,0.89,0.67,0.68,0.91,0.66,0.90,0.66,0.90,0.66,0.66,0.99,0.76,0.80,0.51,0.78,0.50,0.64
0.95,0.87,0.90,0.91,0.85,0.89,0.85,0.90,0.86,0.89,0.90,0.76,1.00,0.97,0.74,0.98,0.74,0.88
0.95,0.90,0.87,0.88,0.88,0.86,0.89,0.86,0.89,0.86,0.86,0.80,0.97,1.00,0.71,0.99,0.70,0.84
0.72,0.61,0.83,0.83,0.59,0.85,0.60,0.85,0.61,0.85,0.85,0.51,0.74,0.71,1.00,0.72,0.99,0.87
0.95,0.89,0.89,0.89,0.87,0.87,0.87,0.88,0.88,0.87,0.88,0.78,0.98,0.99,0.72,1.00,0.72,0.86
0.71,0.60,0.83,0.82,0.58,0.84,0.59,0.84,0.60,0.84,0.84,0.50,0.74,0.70,0.99,0.72,1.00,0.86
0.85,0.74,0.95,0.95,0.72,0.97,0.73,0.96,0.74,0.96,0.95,0.64,0.88,0.84,0.87,0.86,0.86,1.00
"
"
0.93,0.87,0.87,0.86,0.88,0.87,0.85,0.88,0.89,0.86,0.89,0.73,0.78,0.93
0.87,0.93,0.93,0.75,0.76,0.75,0.92,0.76,0.93,0.93,0.94,0.85,0.90,0.82
0.87,0.93,0.92,0.74,0.76,0.75,0.92,0.76,0.92,0.93,0.93,0.86,0.90,0.81
0.86,0.75,0.74,0.93,0.94,0.93,0.72,0.93,0.77,0.73,0.77,0.60,0.65,0.93
0.88,0.76,0.76,0.94,0.95,0.94,0.73,0.94,0.79,0.74,0.78,0.61,0.66,0.94
0.87,0.75,0.75,0.93,0.94,0.94,0.72,0.93,0.78,0.73,0.77,0.60,0.65,0.93
0.85,0.92,0.92,0.72,0.73,0.72,0.92,0.73,0.91,0.93,0.92,0.88,0.92,0.79
0.88,0.76,0.76,0.93,0.94,0.93,0.73,0.93,0.79,0.75,0.78,0.62,0.67,0.94
0.89,0.93,0.92,0.77,0.79,0.78,0.91,0.79,0.93,0.92,0.94,0.83,0.88,0.84
0.86,0.93,0.93,0.73,0.74,0.73,0.93,0.75,0.92,0.94,0.93,0.87,0.92,0.80
0.89,0.94,0.93,0.77,0.78,0.77,0.92,0.78,0.94,0.93,0.94,0.83,0.88,0.84
0.73,0.85,0.86,0.60,0.61,0.60,0.88,0.62,0.83,0.87,0.83,1.00,0.95,0.67
0.78,0.90,0.90,0.65,0.66,0.65,0.92,0.67,0.88,0.92,0.88,0.95,1.00,0.72
0.93,0.82,0.81,0.93,0.94,0.93,0.79,0.94,0.84,0.80,0.84,0.67,0.72,1.00
"
"
0.92,0.83,0.86,0.85,0.86,0.85,0.85,0.84,0.85,0.84,0.87,0.94,0.91,0.64,0.64,0.87,0.93,0.76,0.90,0.92
0.83,0.90,0.70,0.91,0.92,0.69,0.69,0.69,0.92,0.90,0.90,0.84,0.90,0.48,0.81,0.92,0.88,0.91,0.75,0.77
0.86,0.70,0.91,0.72,0.73,0.91,0.92,0.90,0.72,0.72,0.74,0.86,0.79,0.78,0.51,0.74,0.81,0.62,0.93,0.92
0.85,0.91,0.72,0.93,0.94,0.71,0.70,0.70,0.94,0.91,0.92,0.86,0.92,0.50,0.79,0.95,0.90,0.90,0.76,0.79
0.86,0.92,0.73,0.94,0.95,0.72,0.71,0.71,0.94,0.92,0.93,0.87,0.94,0.51,0.78,0.97,0.92,0.89,0.78,0.80
0.85,0.69,0.91,0.71,0.72,0.91,0.92,0.90,0.71,0.71,0.74,0.85,0.78,0.79,0.50,0.73,0.80,0.61,0.92,0.91
0.85,0.69,0.92,0.70,0.71,0.92,0.93,0.91,0.70,0.71,0.73,0.84,0.77,0.79,0.50,0.73,0.80,0.61,0.93,0.91
0.84,0.69,0.90,0.70,0.71,0.90,0.91,0.90,0.70,0.71,0.73,0.84,0.77,0.80,0.49,0.72,0.80,0.61,0.90,0.89
0.85,0.92,0.72,0.94,0.94,0.71,0.70,0.70,0.94,0.92,0.92,0.86,0.93,0.50,0.79,0.95,0.90,0.91,0.76,0.79
0.84,0.90,0.72,0.91,0.92,0.71,0.71,0.71,0.92,0.90,0.90,0.86,0.91,0.50,0.79,0.92,0.89,0.90,0.77,0.79
0.87,0.90,0.74,0.92,0.93,0.74,0.73,0.73,0.92,0.90,0.92,0.88,0.93,0.52,0.77,0.94,0.92,0.88,0.79,0.81
0.94,0.84,0.86,0.86,0.87,0.85,0.84,0.84,0.86,0.86,0.88,1.00,0.93,0.64,0.65,0.88,0.95,0.77,0.91,0.93
0.91,0.90,0.79,0.92,0.94,0.78,0.77,0.77,0.93,0.91,0.93,0.93,1.00,0.57,0.72,0.95,0.97,0.84,0.83,0.86
