149.56,152.02,152.44,153.16,147.25,149.06,150.25,152.20,152.89,148.75,146.06,149.08,146.93,149.64,151.01,148.09,150.15,151.70,146.10,148.17,146.79,147.06,151.06,145.62,148.41,152.00,148.54,148.76,152.29,150.66,151.83,145.01,154.27,149.12,146.33,154.76,145.46,150.56,154.17,150.13,153.39,147.94,153.89,155.04,147.78,141.36,153.30,149.87,152.10,148.30,150.09,147.58,149.20,148.38,152.32,150.02,155.43,152.17,155.10,147.53,154.33,146.03,146.63,149.47,146.40,152.31,148.38,155.36,160.72,149.22,148.92,146.49,149.31,146.67,142.76,149.59,152.07,149.50,141.39,149.68,154.31,149.97,140.23,153.83,142.70,149.39,148.21,152.28,148.18,155.16,150.95,146.50,151.52,148.68,142.19,149.82,142.84,150.52,150.14,148.74,151.22,146.88,148.94,140.07,143.86,153.11,147.91,156.42,149.96,153.34,147.26,144.28,145.44,157.04,143.68,152.62,153.07,149.50,147.09,150.19,151.15,150.06,150.12,139.51,155.30,141.79,153.83,150.20,153.40,153.07,144.66,155.25,154.05,138.92,139.41,149.88,149.83,146.25,153.22,147.47,146.23,147.15,159.30,146.44,155.42,157.79,141.60,154.17,150.09,146.34,150.57,146.11,151.34,140.24,148.16,155.34,148.04,143.91,143.47,154.38,137.59,149.82,142.49,148.96,152.88,155.05,153.21,150.81,156.95,140.24,148.44,149.01,150.49,142.76,152.29,154.92,158.32,151.84,151.07,152.83,138.67,147.15,152.69,153.06,149.31,145.93,145.78,155.09,139.03,147.75,150.47,153.72,151.25,152.32,138.82,151.13,151.03,156.26,147.33,140.56,154.12,152.44,144.24,141.51,145.97,149.78,148.69,145.15,150.59,145.43,142.40,150.59,148.54,136.30,143.10,150.24,157.95,141.59,142.11,153.45,150.63,149.51,152.52,144.78,151.51,151.78,150.41,148.97,151.70,155.82,150.08,149.71,144.10,158.96,152.39,149.07,158.86,154.70,146.42,153.36,149.69,146.91,146.91,150.15,147.22,152.58,154.90,148.92,146.67,150.63,151.47,149.45,151.80,152.44,151.80,142.44,148.79,143.66,149.87,145.27,150.47,148.36,152.32,138.83,151.00,138.83,149.53,141.95,144.70,158.64,139.18,148.66,149.71,143.94,156.69,145.05,149.46,149.60,154.22,155.85,150.19,155.68,152.76,149.68,151.76
0.96
0.93
0.75
0.96
0.48
0.45
0.48
0.72
0.67
0.79
0.17
0.42
0.27
0.73
0.48
0.48
0.66
0.98
0.26
0.81
0.66
0.90
0.62
0.26
0.57
0.28
0.28
0.48
0.73
0.30
0.57
0.76
0.55
0.76
0.77
0.48
0.28
0.49
0.35
0.48
0.73
0.48
0.75
0.48
0.72
0.16
0.73
0.72
0.22
0.28
0.48
0.70
0.72
0.76
0.48
0.12
0.25
0.26
0.74
0.18
0.16
0.48
0.74
0.14
0.17
0.72
0.53
0.52
0.26
0.48
0.65
0.76
0.23
0.16
0.12
0.77
0.17
0.19
0.27
0.64
0.48
0.73
0.13
0.72
0.77
0.28
0.74
0.71
0.48
0.76
0.33
0.48
0.23
0.66
0.48
0.48
0.75
0.27
0.77
0.48
0.72
0.23
0.72
0.13
0.44
0.14
0.12
0.76
0.72
0.13
0.29
0.75
0.74
0.36
0.28
0.13
0.72
0.26
0.73
0.57
0.21
0.74
0.59
0.59
0.62
0.63
0.71
0.73
0.73
0.25
0.76
0.76
0.72
0.12
0.13
0.74
0.48
0.43
0.47
0.75
0.33
0.76
0.47
0.71
0.77
0.19
0.48
0.36
0.48
0.43
0.73
0.48
0.70
0.74
0.46
0.28
0.48
0.36
0.74
0.25
0.29
0.29
0.28
0.15
0.74
0.74

176.00,176.98,177.88,175.53,173.64,172.74,177.95,173.84,173.96,172.80,172.81,174.34,173.65,179.24,174.94,174.95,174.39,177.15,177.15,175.31,172.98,176.85,174.28,175.77,174.84,176.86,177.17,175.09,174.96,177.70,179.27,177.56,178.65,177.37,178.10,174.37,175.29,176.96,173.41,173.47,171.81,173.98,177.35,176.77,176.09,177.17,172.38,174.45,172.64,180.30,178.27,172.65,178.42,177.86,173.24,174.56,176.53,173.52,172.41,175.55,173.76,179.09,173.76,178.63,182.83,172.75,175.23,172.42,175.13,173.97,179.02,175.64,178.82,175.05,173.09,174.27,176.42,171.30,171.42,181.37,173.43,178.90,177.57,175.74,172.26,170.45,176.02,173.53,177.26,174.67,179.38,170.78,183.85,172.40,179.12,178.27,175.57,170.75,174.84,172.68,170.08,174.61,171.24,171.96,175.85,174.72,170.88,178.71,179.00,172.05,180.24,173.22,175.05,175.38,176.54,173.88,174.93,176.70,175.14,178.92,176.40,177.45,181.13,177.11,171.19,172.47,170.89,170.52,176.89,170.98,170.30,175.20,174.71,181.24,179.33,179.67,172.82,175.25,177.42,172.33,176.80,169.85,170.84,170.97,174.37,186.30,175.30,182.28,176.88,179.15,181.75,171.64,180.68,178.55,179.98,175.68,173.09,177.61,171.85,180.31,176.47,176.86,182.38,172.79,174.34,182.58,173.37,173.14,179.70,171.45,181.36,176.83,174.09,179.37,181.51,171.57,175.34,171.29,174.64,184.13,179.35,174.27,178.74,179.72,176.94,174.89,172.24,175.42,172.93,172.45,175.25,171.72,171.26,179.11,173.55,176.29,183.79,176.85,174.51,173.75,179.54,170.44,174.61,170.10,174.35,176.49,183.02,173.51,179.76,174.49,173.01,175.90,178.96,178.20,175.63,173.04,174.84,170.22,170.30,175.09,173.62,186.69,178.63,169.96,174.93,175.71,174.94,173.55,178.57,171.81,179.78,173.49,174.78,174.54,171.17,179.97,175.82,176.05,178.38,179.83,173.97,172.15,178.44,172.05,175.06,181.95,177.59,183.70,167.94,178.69,174.53,171.30,171.61,177.78,170.91,172.02,179.58,176.03,172.50,175.53,175.96,169.49,173.41,171.44,177.36,174.69,170.03,173.81,174.55,175.13,180.25,171.55
2.83,1.18,2.57,3.63,2.57,1.48,2.60,2.59,2.16,1.61,1.24,2.36,2.41,3.52,3.27,4.12,3.08,2.44,2.05,3.77,1.88,0.86,2.54,3.59,2.24,1.09,0.50,3.23,3.08,1.86,2.98,3.59,3.29,0.75,2.14,2.04,1.14,0.85,1.11,2.96,2.18,1.91,0.72,3.97,4.11,3.46,1.76,0.93,0.84,3.77,3.18,1.13,0.88,2.82,1.34,2.74,0.91,0.61,0.57,1.85,0.45,2.64,0.51,3.20,2.95,1.47,3.03,0.89,0.41,2.80,1.11,3.39,2.50,0.36,0.91,5.77,1.38,0.78,0.43,2.57,2.56,3.28,4.75,4.22,1.71,1.16,1.53,1.19,0.71,0.96,3.20,0.94,3.89,3.08,0.28,0.26,1.18,0.03,0.37,0.52,0.05,0.17,0.54,0.55,1.27,0.33,0.53,4.24,0.10,1.21,2.45,0.48,0.20,1.07,0.66,1.14,0.19,0.05,0.57,0.87,0.28,4.32,3.90,0.74,0.55,1.07,0.37,1.07,2.79,1.14,0.02,0.87,3.83,5.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Convergence events: 
0.43
0.74
0.24
0.17
0.01
0.01
0.74
0.05
0.08
0.94
0.94
0.13
0.02
0.76
0.05
0.02
0.06
0.68
0.76
0.13
0.01
0.76
0.09
0.30
0.23
0.36
0.66
0.14
0.13
0.73
0.76
0.69
0.76
0.65
0.75
0.17
0.76
0.73
0.94
0.95
0.18
0.06
0.65
0.66
0.45
0.79
0.94
0.94
0.94
0.77
0.74
0.94
0.06
0.73
0.94
0.08
0.80
0.94
0.94
0.68
0.94
0.76
0.94
0.76
0.78
0.94
0.18
0.87
0.93
0.00
0.42
0.35
0.76
0.93
0.94
0.97
0.84
0.94
0.94
0.78
0.00
0.76
0.48
0.96
0.94
0.94
0.89
0.94
0.67
0.93
0.76
0.94
0.78
0.05
0.41
0.52
0.92
0.94
0.93
0.94
0.94
0.93
0.94
0.94
0.89
0.93
0.94
0.75
0.43
0.94
0.77
0.94
0.93
0.93
0.79
0.86
0.93
0.76
0.93
0.44
0.80
0.59
0.29
0.70
0.94
0.94
0.94
0.94
0.85
0.94
0.94
0.93
0.40
0.77
0.17
0.36
0.94
0.93
0.59
0.94
0.74
0.94
0.94
0.94
0.94
0.31
0.93
0.17
0.71
0.16
0.29
0.94
0.25
0.48
0.21
0.90
0.94
0.57
0.94
0.34
0.79
0.72
0.30
0.59
0.94
0.30
0.94
0.94
0.36
0.94
0.28
0.72
0.94
0.38
0.28
0.94
0.93
0.94
0.93
0.30
0.38
0.94
0.47
0.20
0.69
0.93
0.94
0.93
0.94
0.94
0.93
0.94
0.94
0.41
0.94
0.83
0.30
0.72
0.94
0.94
0.37
0.94
0.93
0.94
0.94
0.79
0.30
0.94
0.20
0.94
0.94
0.89
0.16
0.53
0.91
0.94
0.93
0.94
0.94
0.93
0.94
0.31
0.16
0.94
0.93
0.90
0.93
0.94
0.48
0.94
0.35
0.94
0.93
0.93
0.94
0.34
0.89
0.86
0.51
0.21
0.94
0.94
0.14
0.94
0.93
0.29
0.57
0.30
0.94
0.47
0.94
0.94
0.94
0.55
0.94
0.94
0.37
0.86
0.94
0.92
0.88
0.94
0.94
0.94
0.60
0.93
0.94
0.94
0.93
0.93
0.21
0.94

172.91,171.37,171.52,177.62,174.54,171.31,171.22,168.27,172.65,173.30,169.45,171.01,173.43,171.09,171.70,171.78,175.53,176.30,174.57,172.57,175.07,176.54,174.60,170.46,162.71,178.98,175.27,175.19,173.18,169.25,176.46,168.08,171.88,173.47,173.89,171.02,178.67,169.08,172.10,174.80,170.70,169.37,172.88,176.42,168.54,174.83,164.65,176.95,174.65,172.92,179.39,173.08,172.80,174.46,175.47,178.67,174.60,172.09,174.10,176.55,167.40,172.25,168.43,165.86,176.27,174.99,173.04,172.37,165.75,178.02,172.36,171.50,169.99,172.41,175.42,164.41,175.35,174.95,173.79,173.78,173.91,174.68,168.19,169.97,175.01,173.69,167.45,169.92,177.63,178.08,168.33,169.24,173.17,162.83,171.64,176.00,171.27,174.18,173.18,178.00,170.05,174.70,166.08,172.25,174.88,164.53,176.55,177.99,179.85,179.32,178.76,163.97,169.93,174.34,177.70,164.28,168.08,179.97,176.81,169.30,158.86,174.82,172.82,173.34,181.03,180.64,169.88,169.47,172.63,173.03,174.80,176.62,170.77,172.75,180.21,174.61,169.99,167.86,174.07,158.50,166.23,161.58,169.34,174.26,177.93,174.77,177.32,154.97,179.78,180.65,169.70,171.57,169.84,176.04,181.22,171.47,176.40,181.17,160.35,162.69,165.07,175.26,175.22,180.52,181.39,173.04,173.26,175.80,175.70,178.86,177.83,162.82,160.89,166.35,181.62,173.00,172.63,178.93,174.60,168.52,173.67,172.57,174.84,172.75,173.29,172.74,175.43,169.87,178.00,172.45,181.11,177.01,173.33,176.79,177.94,177.23,166.48,176.68,161.59,163.16,180.93,177.21,173.80,161.52,172.56,174.15,162.23,176.54,175.11,180.30,175.30,176.82,164.17,176.17,174.13,176.88,177.27,174.64,176.32,164.21,180.58,173.04,176.40,171.41,157.33,177.48,160.52,171.99,178.37,175.68,180.07,176.90,175.13,161.68,168.07,172.64,177.54,173.53,157.85,160.46,173.43,154.88,177.04,180.99,177.27,178.12,180.16,166.68,173.53,171.55,182.54,173.21,172.51,173.11,181.60,177.54,162.06,157.57,176.22,175.86,179.42,178.58,179.10,175.22,160.28,168.17,174.75,169.16,158.69,175.91,181.28,181.27,178.79,157.22,171.56,159.38,171.84,177.52,161.84,157.17,168.92,158.17,173.93,175.66,178.23,161.25,176.50,173.27,161.85,176.95,180.98,160.73,178.85,172.71,170.41
6.20,7.08,6.20,3.34,6.30,5.81,6.67,6.82,4.80,6.84,6.71,6.30,4.50,6.11,6.03,6.11,5.24,2.42,6.41,5.05,6.34,5.55,6.63,3.57,4.95,0.99,5.48,6.36,4.42,6.88,6.66,7.74,4.86,5.33,1.57,7.93,0.86,6.91,5.25,0.82,7.32,6.23,5.17,5.26,5.91,7.15,7.22,6.01,5.18,5.52,0.86,6.49,2.02,0.94,5.22,0.92,1.72,4.08,6.64,1.16,7.20,6.46,7.63,7.73,1.31,0.97,5.84,6.46,0.93,2.73,7.39,6.07,6.74,0.44,6.60,5.80,0.79,0.44,0.96,7.53,6.13,2.55,6.86,1.26,0.58,2.73,7.51,6.40,4.78,0.78,6.65,7.60,1.47,0.37,1.78,7.28,7.36,2.50,4.45,0.35,7.35,1.09,5.07,7.24,0.98,0.37,1.11,1.14,0.30,1.20,0.88,0.51,6.62,0.29,0.90,3.53,7.18,2.03,0.32,0.74,0.14,0.16,0.14,2.06,0.66,1.06,7.14,8.20,0.73,6.40,1.03,0.71,1.53,0.02,0.49,0.47,2.08,7.64,0.41,0.01,6.88,0.15,6.93,7.20,0.38,0.03,0.55,0.98,0.48,1.41,6.85,4.73,7.89,2.35,0.31,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Convergence events: 
0.79
0.33
0.66
0.90
0.90
0.52
0.57
0.45
0.47
0.14
0.77
0.53
0.43
0.52
0.48
0.48
0.12
0.86
0.25
0.47
0.05
0.06
0.89
0.68
0.90
0.90
0.11
0.90
0.45
0.77
0.10
0.46
0.92
0.38
0.85
0.54
0.90
0.77
0.49
0.90
0.51
0.75
0.43
0.06
0.05
0.06
0.85
0.08
0.90
0.43
0.90
0.19
0.71
0.90
0.90
0.90
0.86
0.67
0.06
0.90
0.83
0.64
0.77
0.85
0.86
0.90
0.39
0.31
0.72
0.86
0.55
0.49
0.83
0.90
0.05
0.86
0.90
0.90
0.90
0.89
0.15
0.85
0.79
0.20
0.90
0.84
0.08
0.66
0.91
0.68
0.80
0.82
0.90
0.83
0.50
0.13
0.94
0.85
0.55
0.90
0.78
0.90
0.90
0.18
0.90
0.72
0.90
0.90
0.90
0.90
0.90
0.72
0.84
0.90
0.90
0.90
0.80
0.86
0.90
0.69
0.72
0.90
0.90
0.78
0.90
0.90
0.67
0.68
0.90
0.92
0.49
0.90
0.65
0.90
0.90
0.90
0.20
0.80
0.90
0.72
0.90
0.72
0.77
0.06
0.68
0.90
0.90
0.72
0.90
0.90
0.59
0.71
0.64
0.86
0.90
0.33
0.90
0.90
0.83
0.72
0.72
0.90
0.90
0.90
0.90
0.90
0.90
0.90
0.90
0.90
0.90
0.72
0.72
0.70
0.90
0.90
0.62
0.90
0.90
0.70
0.42
0.62
0.47
0.90
0.90
0.90
0.90
0.32
0.90
0.90
0.90
0.90
0.61
0.57
0.47
0.90
0.70
0.90
0.72
0.72
0.90
0.90
0.90
0.72
0.90
0.44
0.72
0.90
0.90
0.90
0.90
0.66
0.72
0.90
0.90
0.90
0.90
0.90
0.56
0.72
0.90
0.90
0.90
0.84
0.72
0.90
0.72
0.88
0.90
0.90
0.90
0.90
0.90
0.72
0.68
0.38
0.51
0.60
0.72
0.83
0.61
0.72
0.56
0.70
0.90
0.90
0.90
0.35
0.60
0.62
0.90
0.90
0.62
0.39
0.90
0.67
0.72
0.72
0.90
0.56
0.69
0.90
0.90
0.90
0.72
0.69
0.90
0.81
0.72
0.90
0.90
0.90
0.69
0.72
0.62
0.72
0.87
0.90
0.72
0.72
0.69
0.72
0.90
0.55
0.90
0.72
0.65
0.90
0.72
0.90
0.90
0.72
0.90
0.90
0.65

185.13,181.79,185.70,189.18,188.49,180.09,183.56,184.42,182.68,181.20,183.99,185.35,182.04,188.89,190.53,189.26,183.19,186.56,191.11,184.60,180.39,177.16,185.93,189.49,184.10,188.27,187.17,186.09,185.33,184.10,177.85,187.63,186.81,187.02,179.63,187.39,186.68,184.58,180.32,184.20,177.66,189.31,186.15,187.78,185.03,183.68,181.77,180.02,185.08,192.78,176.14,184.97,186.23,184.33,174.59,172.05,182.62,187.77,191.40,186.71,189.80,183.37,183.31,177.42,192.86,179.94,188.19,189.13,186.54,190.88,191.63,173.88,185.16,192.96,180.50,179.48,194.52,179.42,191.40,184.41,190.36,178.45,185.80,183.25,184.25,191.54,195.54,191.81,187.12,184.02,177.51,186.22,183.53,178.30,175.84,196.07,183.46,179.88,188.52,187.00,190.89,192.64,172.76,177.49,186.20,186.31,188.00,189.25,181.03,194.61,189.39,189.87,174.77,181.03,181.32,184.57,190.82,179.48,182.15,191.84,190.45,194.44,184.35,178.91,187.05,185.83,175.25,189.45,173.09,180.15,191.32,174.59,184.35,178.78,191.58,189.16,190.07,188.29,191.31,194.35,183.77,187.56,178.15,195.93,177.08,192.10,183.73,193.01,177.19,190.31,188.75,179.28,177.60,179.05,198.45,189.56,184.16,191.05,192.74,185.60,190.80,187.90,195.31,189.08,183.47,189.97,192.13,195.69,183.59,176.23,177.22,178.32,191.98,175.16,175.12,179.47,171.78,187.60,175.41,177.12,173.81,190.33,191.12,184.88,190.41,192.01,190.83,174.65,171.69,179.58,188.44,183.55,187.73,177.38,175.10,196.30,192.78,193.17,196.54,188.41,187.40,198.79,180.68,194.97,175.62,189.96,182.42,173.18,189.45,192.28,195.89,190.40,179.59,184.76,185.23,181.42,193.50,186.82,173.99,194.32,179.81,191.05,189.65,178.90,188.90,188.15,173.68,190.73,190.53,192.04,175.28,175.82,191.48,172.08,185.44,186.36,178.07,193.91,170.82,175.34,191.96,181.68,171.65,186.11,171.37,188.82,178.01,181.10,193.86,193.13,189.68,189.62,188.58,171.69,176.52,172.95,191.14,188.38,175.80,189.02,178.83,191.63,195.55,182.17,178.65,190.72,191.08,186.28,190.56,186.49,181.43,189.97,185.49,177.32,189.48,175.29,176.92,175.42,192.22,187.04,187.81,192.51,191.12,189.06,173.69,184.03,189.22,184.12,177.53,179.35,193.34,194.32,189.11,193.02,188.51,183.83,178.23,193.96,197.40,187.83,195.96,189.69
6.75,5.62,5.88,6.14,6.85,5.51,6.47,6.77,6.83,7.39,7.14,5.81,6.95,5.50,5.08,6.89,6.51,6.04,6.36,6.42,5.48,6.06,6.74,4.36,7.00,5.40,4.77,6.57,4.75,5.94,6.70,5.72,7.66,5.20,6.95,4.64,4.79,5.94,5.86,5.75,4.99,3.73,7.69,6.39,7.19,7.11,5.10,6.45,6.73,0.97,0.61,5.15,6.11,5.37,0.79,1.13,5.73,4.95,1.58,3.20,5.74,6.98,7.60,5.64,0.93,7.48,5.42,1.56,5.82,2.18,0.91,3.11,7.04,1.32,6.09,6.49,0.60,0.18,0.89,7.41,1.75,1.00,0.10,6.83,6.54,0.45,0.72,0.98,6.32,6.10,0.44,0.44,5.27,4.85,1.63,1.08,6.04,7.90,0.12,0.75,0.20,0.75,0.34,0.02,4.92,7.56,0.42,0.18,6.87,0.59,1.06,0.10,0.49,5.37,5.35,6.73,0.94,7.99,1.11,0.54,0.78,0.00,6.90,5.45,0.90,9.25,0.05,1.39,1.10,0.02,1.20,0.17,8.17,8.43,1.37,0.39,0.86,0.60,0.21,1.12,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Convergence events: 
0.10
0.84
0.79
0.41
0.41
0.33
0.17
0.02
0.64
0.31
0.70
0.48
0.12
0.63
0.84
0.44
0.09
0.78
0.50
0.70
0.32
0.52
0.72
0.40
0.19
0.29
0.26
0.28
0.42
0.21
0.53
0.30
0.79
0.35
0.52
0.28
0.40
0.39
0.34
0.47
0.46
0.89
0.34
0.38
0.26
0.44
