"","Erythrina_","Passiflora","Meriania_p","Malvaviscu","Malvaviscu","Sobralia_a","Elleanthus","'Elleanthu","Elleanthus","Fernandezi","'Maxillari","Scaphyglot","Epidendrum","Epidendrum","Bomarea_hi","Bomarea_ob","Aechmea_nu","Pitcairnia","Werauhia_o","Tillandsia","Guzmania_m","Guzmania_n","Heliconia_","Heliconia_","Heliconia_","Heliconia_","Heliconia_","Heliconia_","Heliconia_","Renealmia_","Costus_lae","Costus_mal","Costus_pul","Costus_sca","Calathea_g","Pleiostach","Calathea_l","Calathea_l","Calathea_c","Calathea_m","Saurauia_m","Gaultheria","Gonocalyx_","Vaccinium_","Disterigma","Sphyrosper","Macleania_","Psammisia_","Satyria_wa","Thibaudia_","Cavendishi","Cavendishi","Cavendishi","Neomirande","Burmeister","Centropogo","Centropogo","Ipomoea_ba","Maripa_nic","Cestrum_po","Merinthopo","Schultesia","Besleria_c","Besleria_n","Kohleria_t","Chrysothem","Drymonia_w","Columnea_p","Columnea_n","Columnea_m","Columnea_q","Aegiphila_","Scutellari","Schlegelia","'Arrabidae","Arrabidaea","Stachytarp","Aphelandra","Ruellia_me","Odontonema","Razisea_wi","Macrocarpa","Tabernaemo","Allomarkgr","'Odontaden","Faramea_su","Notopleura","Palicourea","Psychotria","Psychotria","Palicourea","'Palicoure","Sabicea_pa","Pentagonia","Warscewicz","Gonzalagun","Guettarda_","Hillia_tri","Hamelia_pa","Hoffmannia"
"Heliconia_",0.469041575982343,0.412310562561766,0.435889894354067,0.458257569495584,0.458257569495584,0.374165738677394,0.374165738677394,0.387298334620742,0.374165738677394,0.412310562561766,0.412310562561766,0.412310562561766,0.387298334620742,0.387298334620742,0.316227766016838,0.316227766016838,0.3,0.316227766016838,0.282842712474619,0.33166247903554,0.346410161513775,0.346410161513775,0,0,0.1,0.1,0,0,0,0.2,0.244948974278318,0.244948974278318,0.244948974278318,0.244948974278318,0.173205080756888,0.173205080756888,0.173205080756888,0.2,0.173205080756888,0.173205080756888,0.447213595499958,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.424264068711929,0.424264068711929,0.447213595499958,0.435889894354067,0.447213595499958,0.435889894354067,0.447213595499958,0.447213595499958,0.519615242270663,0.5,0.5,0.489897948556636,0.489897948556636,0.5,0.458257569495584,0.479583152331272,0.469041575982343,0.509901951359279,0.509901951359279,0.458257569495584,0.458257569495584,0.479583152331272,0.489897948556636,0.5,0.5,0.509901951359279,0.479583152331272,0.458257569495584,0.469041575982343,0.469041575982343,0.469041575982343,0.447213595499958,0.447213595499958,0.435889894354067,0.424264068711929,0.424264068711929,0.479583152331272,0.479583152331272,0.479583152331272,0.479583152331272,0.489897948556636,0.424264068711929,0.435889894354067,0.458257569495584,0.424264068711929,0.447213595499958,0.458257569495584,0.479583152331272,0.469041575982343,0.469041575982343,0.479583152331272,0.479583152331272,0.458257569495584,0.458257569495584,0.479583152331272
"Heliconia_",0.469041575982343,0.412310562561766,0.435889894354067,0.458257569495584,0.458257569495584,0.374165738677394,0.374165738677394,0.387298334620742,0.374165738677394,0.412310562561766,0.412310562561766,0.412310562561766,0.387298334620742,0.387298334620742,0.316227766016838,0.316227766016838,0.3,0.316227766016838,0.282842712474619,0.33166247903554,0.346410161513775,0.346410161513775,0,0,0.1,0.1,0,0,0,0.2,0.244948974278318,0.244948974278318,0.244948974278318,0.244948974278318,0.173205080756888,0.173205080756888,0.173205080756888,0.2,0.173205080756888,0.173205080756888,0.447213595499958,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.424264068711929,0.424264068711929,0.447213595499958,0.435889894354067,0.447213595499958,0.435889894354067,0.447213595499958,0.447213595499958,0.519615242270663,0.5,0.5,0.489897948556636,0.489897948556636,0.5,0.458257569495584,0.479583152331272,0.469041575982343,0.509901951359279,0.509901951359279,0.458257569495584,0.458257569495584,0.479583152331272,0.489897948556636,0.5,0.5,0.509901951359279,0.479583152331272,0.458257569495584,0.469041575982343,0.469041575982343,0.469041575982343,0.447213595499958,0.447213595499958,0.435889894354067,0.424264068711929,0.424264068711929,0.479583152331272,0.479583152331272,0.479583152331272,0.479583152331272,0.489897948556636,0.424264068711929,0.435889894354067,0.458257569495584,0.424264068711929,0.447213595499958,0.458257569495584,0.479583152331272,0.469041575982343,0.469041575982343,0.479583152331272,0.479583152331272,0.458257569495584,0.458257569495584,0.479583152331272
"Renealmia_",0.469041575982343,0.412310562561766,0.424264068711929,0.458257569495584,0.458257569495584,0.374165738677394,0.374165738677394,0.387298334620742,0.374165738677394,0.387298334620742,0.387298334620742,0.4,0.374165738677394,0.374165738677394,0.316227766016838,0.316227766016838,0.3,0.316227766016838,0.282842712474619,0.33166247903554,0.346410161513775,0.346410161513775,0.2,0.2,0.223606797749979,0.223606797749979,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.173205080756888,0.173205080756888,0.2,0.173205080756888,0.173205080756888,0.447213595499958,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.424264068711929,0.424264068711929,0.447213595499958,0.435889894354067,0.447213595499958,0.435889894354067,0.447213595499958,0.447213595499958,0.519615242270663,0.5,0.489897948556636,0.489897948556636,0.489897948556636,0.5,0.458257569495584,0.479583152331272,0.469041575982343,0.509901951359279,0.509901951359279,0.458257569495584,0.458257569495584,0.479583152331272,0.489897948556636,0.5,0.5,0.509901951359279,0.479583152331272,0.458257569495584,0.469041575982343,0.469041575982343,0.469041575982343,0.469041575982343,0.447213595499958,0.435889894354067,0.424264068711929,0.424264068711929,0.5,0.5,0.5,0.5,0.509901951359279,0.447213595499958,0.458257569495584,0.489897948556636,0.447213595499958,0.469041575982343,0.479583152331272,0.509901951359279,0.5,0.5,0.5,0.509901951359279,0.489897948556636,0.489897948556636,0.509901951359279
"Costus_lae",0.479583152331272,0.435889894354067,0.447213595499958,0.469041575982343,0.469041575982343,0.4,0.4,0.412310562561766,0.4,0.424264068711929,0.424264068711929,0.435889894354067,0.412310562561766,0.412310562561766,0.346410161513775,0.346410161513775,0.33166247903554,0.346410161513775,0.316227766016838,0.346410161513775,0.360555127546399,0.360555127546399,0.244948974278318,0.244948974278318,0.264575131106459,0.264575131106459,0.244948974278318,0.244948974278318,0.244948974278318,0.2,0,0,0,0,0.244948974278318,0.223606797749979,0.223606797749979,0.244948974278318,0.223606797749979,0.223606797749979,0.469041575982343,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.447213595499958,0.447213595499958,0.469041575982343,0.458257569495584,0.469041575982343,0.458257569495584,0.469041575982343,0.469041575982343,0.53851648071345,0.519615242270663,0.519615242270663,0.509901951359279,0.5,0.509901951359279,0.479583152331272,0.5,0.489897948556636,0.519615242270663,0.519615242270663,0.469041575982343,0.469041575982343,0.489897948556636,0.5,0.509901951359279,0.509901951359279,0.519615242270663,0.489897948556636,0.469041575982343,0.469041575982343,0.469041575982343,0.469041575982343,0.479583152331272,0.458257569495584,0.447213595499958,0.435889894354067,0.435889894354067,0.519615242270663,0.519615242270663,0.519615242270663,0.519615242270663,0.529150262212918,0.469041575982343,0.479583152331272,0.509901951359279,0.469041575982343,0.489897948556636,0.5,0.529150262212918,0.519615242270663,0.519615242270663,0.519615242270663,0.529150262212918,0.509901951359279,0.509901951359279,0.529150262212918
"Costus_mal",0.479583152331272,0.435889894354067,0.447213595499958,0.469041575982343,0.469041575982343,0.4,0.4,0.412310562561766,0.4,0.424264068711929,0.424264068711929,0.435889894354067,0.412310562561766,0.412310562561766,0.346410161513775,0.346410161513775,0.33166247903554,0.346410161513775,0.316227766016838,0.346410161513775,0.360555127546399,0.360555127546399,0.244948974278318,0.244948974278318,0.264575131106459,0.264575131106459,0.244948974278318,0.244948974278318,0.244948974278318,0.2,0,0,0,0,0.244948974278318,0.223606797749979,0.223606797749979,0.244948974278318,0.223606797749979,0.223606797749979,0.469041575982343,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.447213595499958,0.447213595499958,0.469041575982343,0.458257569495584,0.469041575982343,0.458257569495584,0.469041575982343,0.469041575982343,0.53851648071345,0.519615242270663,0.519615242270663,0.509901951359279,0.5,0.509901951359279,0.479583152331272,0.5,0.489897948556636,0.519615242270663,0.519615242270663,0.469041575982343,0.469041575982343,0.489897948556636,0.5,0.509901951359279,0.509901951359279,0.519615242270663,0.489897948556636,0.469041575982343,0.469041575982343,0.469041575982343,0.469041575982343,0.479583152331272,0.458257569495584,0.447213595499958,0.435889894354067,0.435889894354067,0.519615242270663,0.519615242270663,0.519615242270663,0.519615242270663,0.529150262212918,0.469041575982343,0.479583152331272,0.509901951359279,0.469041575982343,0.489897948556636,0.5,0.529150262212918,0.519615242270663,0.519615242270663,0.519615242270663,0.529150262212918,0.509901951359279,0.509901951359279,0.529150262212918
"Costus_pul",0.479583152331272,0.435889894354067,0.447213595499958,0.469041575982343,0.469041575982343,0.4,0.4,0.412310562561766,0.4,0.424264068711929,0.424264068711929,0.435889894354067,0.412310562561766,0.412310562561766,0.346410161513775,0.346410161513775,0.33166247903554,0.346410161513775,0.316227766016838,0.346410161513775,0.360555127546399,0.360555127546399,0.244948974278318,0.244948974278318,0.264575131106459,0.264575131106459,0.244948974278318,0.244948974278318,0.244948974278318,0.2,0,0,0,0,0.244948974278318,0.223606797749979,0.223606797749979,0.244948974278318,0.223606797749979,0.223606797749979,0.469041575982343,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.447213595499958,0.447213595499958,0.469041575982343,0.458257569495584,0.469041575982343,0.458257569495584,0.469041575982343,0.469041575982343,0.53851648071345,0.519615242270663,0.519615242270663,0.509901951359279,0.5,0.509901951359279,0.479583152331272,0.5,0.489897948556636,0.519615242270663,0.519615242270663,0.469041575982343,0.469041575982343,0.489897948556636,0.5,0.509901951359279,0.509901951359279,0.519615242270663,0.489897948556636,0.469041575982343,0.469041575982343,0.469041575982343,0.469041575982343,0.479583152331272,0.458257569495584,0.447213595499958,0.435889894354067,0.435889894354067,0.519615242270663,0.519615242270663,0.519615242270663,0.519615242270663,0.529150262212918,0.469041575982343,0.479583152331272,0.509901951359279,0.469041575982343,0.489897948556636,0.5,0.529150262212918,0.519615242270663,0.519615242270663,0.519615242270663,0.529150262212918,0.509901951359279,0.509901951359279,0.529150262212918
"Costus_sca",0.479583152331272,0.435889894354067,0.447213595499958,0.469041575982343,0.469041575982343,0.4,0.4,0.412310562561766,0.4,0.424264068711929,0.424264068711929,0.435889894354067,0.412310562561766,0.412310562561766,0.346410161513775,0.346410161513775,0.33166247903554,0.346410161513775,0.316227766016838,0.346410161513775,0.360555127546399,0.360555127546399,0.244948974278318,0.244948974278318,0.264575131106459,0.264575131106459,0.244948974278318,0.244948974278318,0.244948974278318,0.2,0,0,0,0,0.244948974278318,0.223606797749979,0.223606797749979,0.244948974278318,0.223606797749979,0.223606797749979,0.469041575982343,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.447213595499958,0.447213595499958,0.469041575982343,0.458257569495584,0.469041575982343,0.458257569495584,0.469041575982343,0.469041575982343,0.53851648071345,0.519615242270663,0.519615242270663,0.509901951359279,0.5,0.509901951359279,0.479583152331272,0.5,0.489897948556636,0.519615242270663,0.519615242270663,0.469041575982343,0.469041575982343,0.489897948556636,0.5,0.509901951359279,0.509901951359279,0.519615242270663,0.489897948556636,0.469041575982343,0.469041575982343,0.469041575982343,0.469041575982343,0.479583152331272,0.458257569495584,0.447213595499958,0.435889894354067,0.435889894354067,0.519615242270663,0.519615242270663,0.519615242270663,0.519615242270663,0.529150262212918,0.469041575982343,0.479583152331272,0.509901951359279,0.469041575982343,0.489897948556636,0.5,0.529150262212918,0.519615242270663,0.519615242270663,0.519615242270663,0.529150262212918,0.509901951359279,0.509901951359279,0.529150262212918
"Calathea_g",0.469041575982343,0.412310562561766,0.435889894354067,0.458257569495584,0.458257569495584,0.374165738677394,0.374165738677394,0.387298334620742,0.374165738677394,0.412310562561766,0.412310562561766,0.412310562561766,0.387298334620742,0.387298334620742,0.316227766016838,0.316227766016838,0.3,0.316227766016838,0.282842712474619,0.33166247903554,0.346410161513775,0.346410161513775,0.173205080756888,0.173205080756888,0.2,0.2,0.173205080756888,0.173205080756888,0.173205080756888,0.2,0.244948974278318,0.244948974278318,0.244948974278318,0.244948974278318,0,0.173205080756888,0.173205080756888,0.2,0.173205080756888,0.173205080756888,0.447213595499958,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.424264068711929,0.424264068711929,0.447213595499958,0.435889894354067,0.447213595499958,0.435889894354067,0.447213595499958,0.447213595499958,0.519615242270663,0.5,0.5,0.489897948556636,0.489897948556636,0.5,0.458257569495584,0.479583152331272,0.469041575982343,0.509901951359279,0.509901951359279,0.458257569495584,0.458257569495584,0.479583152331272,0.489897948556636,0.5,0.5,0.5,0.479583152331272,0.458257569495584,0.469041575982343,0.469041575982343,0.469041575982343,0.458257569495584,0.447213595499958,0.435889894354067,0.424264068711929,0.424264068711929,0.5,0.489897948556636,0.5,0.5,0.509901951359279,0.447213595499958,0.458257569495584,0.479583152331272,0.447213595499958,0.469041575982343,0.479583152331272,0.489897948556636,0.479583152331272,0.479583152331272,0.479583152331272,0.489897948556636,0.469041575982343,0.469041575982343,0.489897948556636
"Pleiostach",0.458257569495584,0.4,0.424264068711929,0.447213595499958,0.447213595499958,0.360555127546399,0.360555127546399,0.374165738677394,0.360555127546399,0.4,0.4,0.4,0.374165738677394,0.374165738677394,0.3,0.3,0.282842712474619,0.3,0.264575131106459,0.316227766016838,0.33166247903554,0.33166247903554,0.173205080756888,0.173205080756888,0.2,0.2,0.173205080756888,0.173205080756888,0.173205080756888,0.173205080756888,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,0.173205080756888,0,0.14142135623731,0.173205080756888,0.14142135623731,0.14142135623731,0.435889894354067,0.424264068711929,0.424264068711929,0.424264068711929,0.424264068711929,0.412310562561766,0.412310562561766,0.435889894354067,0.424264068711929,0.435889894354067,0.424264068711929,0.435889894354067,0.435889894354067,0.5,0.479583152331272,0.479583152331272,0.469041575982343,0.469041575982343,0.469041575982343,0.447213595499958,0.447213595499958,0.435889894354067,0.5,0.5,0.447213595499958,0.447213595499958,0.469041575982343,0.479583152331272,0.489897948556636,0.489897948556636,0.5,0.469041575982343,0.447213595499958,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.435889894354067,0.424264068711929,0.412310562561766,0.412310562561766,0.469041575982343,0.469041575982343,0.469041575982343,0.469041575982343,0.479583152331272,0.435889894354067,0.424264068711929,0.458257569495584,0.412310562561766,0.435889894354067,0.447213595499958,0.479583152331272,0.479583152331272,0.479583152331272,0.469041575982343,0.479583152331272,0.458257569495584,0.458257569495584,0.479583152331272
"Calathea_l",0.447213595499958,0.4,0.424264068711929,0.447213595499958,0.447213595499958,0.360555127546399,0.360555127546399,0.374165738677394,0.360555127546399,0.4,0.4,0.4,0.374165738677394,0.374165738677394,0.282842712474619,0.282842712474619,0.282842712474619,0.3,0.264575131106459,0.316227766016838,0.33166247903554,0.33166247903554,0.173205080756888,0.173205080756888,0.2,0.2,0.173205080756888,0.173205080756888,0.173205080756888,0.173205080756888,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,0.173205080756888,0.14142135623731,0,0.1,0,0,0.435889894354067,0.424264068711929,0.424264068711929,0.424264068711929,0.424264068711929,0.412310562561766,0.412310562561766,0.435889894354067,0.424264068711929,0.435889894354067,0.424264068711929,0.435889894354067,0.435889894354067,0.509901951359279,0.489897948556636,0.489897948556636,0.479583152331272,0.479583152331272,0.489897948556636,0.435889894354067,0.458257569495584,0.458257569495584,0.5,0.5,0.447213595499958,0.447213595499958,0.469041575982343,0.479583152331272,0.489897948556636,0.489897948556636,0.5,0.469041575982343,0.447213595499958,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.435889894354067,0.424264068711929,0.412310562561766,0.412310562561766,0.489897948556636,0.489897948556636,0.489897948556636,0.489897948556636,0.5,0.435889894354067,0.447213595499958,0.479583152331272,0.435889894354067,0.458257569495584,0.469041575982343,0.5,0.489897948556636,0.489897948556636,0.489897948556636,0.5,0.479583152331272,0.479583152331272,0.5
"Calathea_l",0.458257569495584,0.412310562561766,0.435889894354067,0.458257569495584,0.458257569495584,0.374165738677394,0.374165738677394,0.387298334620742,0.374165738677394,0.412310562561766,0.412310562561766,0.412310562561766,0.387298334620742,0.387298334620742,0.3,0.3,0.3,0.316227766016838,0.282842712474619,0.33166247903554,0.346410161513775,0.346410161513775,0.2,0.2,0.223606797749979,0.223606797749979,0.2,0.2,0.2,0.2,0.244948974278318,0.244948974278318,0.244948974278318,0.244948974278318,0.2,0.173205080756888,0.1,0,0.1,0.1,0.447213595499958,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.424264068711929,0.424264068711929,0.447213595499958,0.435889894354067,0.447213595499958,0.435889894354067,0.447213595499958,0.447213595499958,0.519615242270663,0.5,0.5,0.489897948556636,0.489897948556636,0.5,0.447213595499958,0.469041575982343,0.469041575982343,0.509901951359279,0.509901951359279,0.458257569495584,0.458257569495584,0.479583152331272,0.479583152331272,0.489897948556636,0.489897948556636,0.5,0.479583152331272,0.458257569495584,0.469041575982343,0.469041575982343,0.469041575982343,0.469041575982343,0.447213595499958,0.435889894354067,0.424264068711929,0.424264068711929,0.5,0.5,0.5,0.5,0.509901951359279,0.447213595499958,0.458257569495584,0.489897948556636,0.447213595499958,0.469041575982343,0.479583152331272,0.509901951359279,0.5,0.5,0.5,0.509901951359279,0.489897948556636,0.489897948556636,0.509901951359279
"Calathea_c",0.447213595499958,0.4,0.424264068711929,0.447213595499958,0.447213595499958,0.360555127546399,0.360555127546399,0.374165738677394,0.360555127546399,0.4,0.4,0.4,0.374165738677394,0.374165738677394,0.282842712474619,0.282842712474619,0.282842712474619,0.3,0.264575131106459,0.316227766016838,0.33166247903554,0.33166247903554,0.173205080756888,0.173205080756888,0.2,0.2,0.173205080756888,0.173205080756888,0.173205080756888,0.173205080756888,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,0.173205080756888,0.14142135623731,0,0.1,0,0,0.435889894354067,0.424264068711929,0.424264068711929,0.424264068711929,0.424264068711929,0.412310562561766,0.412310562561766,0.435889894354067,0.424264068711929,0.435889894354067,0.424264068711929,0.435889894354067,0.435889894354067,0.509901951359279,0.489897948556636,0.489897948556636,0.479583152331272,0.479583152331272,0.489897948556636,0.435889894354067,0.458257569495584,0.458257569495584,0.5,0.5,0.447213595499958,0.447213595499958,0.469041575982343,0.479583152331272,0.489897948556636,0.489897948556636,0.5,0.469041575982343,0.447213595499958,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.435889894354067,0.424264068711929,0.412310562561766,0.412310562561766,0.489897948556636,0.489897948556636,0.489897948556636,0.489897948556636,0.5,0.435889894354067,0.447213595499958,0.479583152331272,0.435889894354067,0.458257569495584,0.469041575982343,0.5,0.489897948556636,0.489897948556636,0.489897948556636,0.5,0.479583152331272,0.479583152331272,0.5
"Calathea_m",0.447213595499958,0.4,0.424264068711929,0.447213595499958,0.447213595499958,0.360555127546399,0.360555127546399,0.374165738677394,0.360555127546399,0.4,0.4,0.4,0.374165738677394,0.374165738677394,0.282842712474619,0.282842712474619,0.282842712474619,0.3,0.264575131106459,0.316227766016838,0.33166247903554,0.33166247903554,0.173205080756888,0.173205080756888,0.2,0.2,0.173205080756888,0.173205080756888,0.173205080756888,0.173205080756888,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,0.173205080756888,0.14142135623731,0,0.1,0,0,0.435889894354067,0.424264068711929,0.424264068711929,0.424264068711929,0.424264068711929,0.412310562561766,0.412310562561766,0.435889894354067,0.424264068711929,0.435889894354067,0.424264068711929,0.435889894354067,0.435889894354067,0.509901951359279,0.489897948556636,0.489897948556636,0.479583152331272,0.479583152331272,0.489897948556636,0.435889894354067,0.458257569495584,0.458257569495584,0.5,0.5,0.447213595499958,0.447213595499958,0.469041575982343,0.479583152331272,0.489897948556636,0.489897948556636,0.5,0.469041575982343,0.447213595499958,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.435889894354067,0.424264068711929,0.412310562561766,0.412310562561766,0.489897948556636,0.489897948556636,0.489897948556636,0.489897948556636,0.5,0.435889894354067,0.447213595499958,0.479583152331272,0.435889894354067,0.458257569495584,0.469041575982343,0.5,0.489897948556636,0.489897948556636,0.489897948556636,0.5,0.479583152331272,0.479583152331272,0.5
"Saurauia_m",0.447213595499958,0.4,0.387298334620742,0.424264068711929,0.424264068711929,0.447213595499958,0.447213595499958,0.458257569495584,0.447213595499958,0.469041575982343,0.469041575982343,0.458257569495584,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.424264068711929,0.435889894354067,0.412310562561766,0.447213595499958,0.435889894354067,0.435889894354067,0.447213595499958,0.447213595499958,0.458257569495584,0.458257569495584,0.447213595499958,0.447213595499958,0.447213595499958,0.447213595499958,0.469041575982343,0.469041575982343,0.469041575982343,0.469041575982343,0.447213595499958,0.435889894354067,0.435889894354067,0.447213595499958,0.435889894354067,0.435889894354067,0,0.3,0.3,0.282842712474619,0.282842712474619,0.264575131106459,0.3,0.316227766016838,0.282842712474619,0.3,0.316227766016838,0.3,0.3,0.4,0.374165738677394,0.4,0.387298334620742,0.4,0.387298334620742,0.33166247903554,0.387298334620742,0.387298334620742,0.469041575982343,0.469041575982343,0.374165738677394,0.374165738677394,0.4,0.412310562561766,0.424264068711929,0.424264068711929,0.435889894354067,0.387298334620742,0.387298334620742,0.4,0.412310562561766,0.4,0.4,0.374165738677394,0.387298334620742,0.374165738677394,0.374165738677394,0.4,0.4,0.4,0.4,0.412310562561766,0.33166247903554,0.346410161513775,0.387298334620742,0.387298334620742,0.360555127546399,0.374165738677394,0.447213595499958,0.412310562561766,0.412310562561766,0.412310562561766,0.447213595499958,0.412310562561766,0.412310562561766,0.435889894354067
"Gaultheria",0.447213595499958,0.4,0.4,0.435889894354067,0.435889894354067,0.447213595499958,0.447213595499958,0.458257569495584,0.447213595499958,0.447213595499958,0.447213595499958,0.479583152331272,0.458257569495584,0.458257569495584,0.424264068711929,0.424264068711929,0.412310562561766,0.424264068711929,0.4,0.435889894354067,0.424264068711929,0.424264068711929,0.435889894354067,0.435889894354067,0.447213595499958,0.447213595499958,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.435889894354067,0.424264068711929,0.424264068711929,0.435889894354067,0.424264068711929,0.424264068711929,0.3,0,0.223606797749979,0.2,0.2,0.173205080756888,0.2,0.223606797749979,0.2,0.223606797749979,0.244948974278318,0.223606797749979,0.223606797749979,0.435889894354067,0.412310562561766,0.435889894354067,0.424264068711929,0.412310562561766,0.424264068711929,0.374165738677394,0.424264068711929,0.424264068711929,0.469041575982343,0.469041575982343,0.387298334620742,0.387298334620742,0.412310562561766,0.424264068711929,0.435889894354067,0.435889894354067,0.447213595499958,0.435889894354067,0.412310562561766,0.424264068711929,0.424264068711929,0.424264068711929,0.424264068711929,0.4,0.412310562561766,0.4,0.4,0.447213595499958,0.4,0.424264068711929,0.424264068711929,0.435889894354067,0.360555127546399,0.374165738677394,0.412310562561766,0.412310562561766,0.387298334620742,0.4,0.469041575982343,0.435889894354067,0.435889894354067,0.458257569495584,0.469041575982343,0.435889894354067,0.435889894354067,0.458257569495584
"Gonocalyx_",0.447213595499958,0.412310562561766,0.412310562561766,0.447213595499958,0.447213595499958,0.447213595499958,0.447213595499958,0.458257569495584,0.447213595499958,0.469041575982343,0.469041575982343,0.479583152331272,0.458257569495584,0.458257569495584,0.424264068711929,0.424264068711929,0.412310562561766,0.424264068711929,0.4,0.435889894354067,0.424264068711929,0.424264068711929,0.435889894354067,0.435889894354067,0.447213595499958,0.447213595499958,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.435889894354067,0.424264068711929,0.424264068711929,0.435889894354067,0.424264068711929,0.424264068711929,0.3,0.223606797749979,0,0.1,0.173205080756888,0.14142135623731,0.2,0.223606797749979,0.173205080756888,0.2,0.223606797749979,0.2,0.2,0.412310562561766,0.387298334620742,0.412310562561766,0.4,0.424264068711929,0.412310562561766,0.360555127546399,0.4,0.4,0.447213595499958,0.447213595499958,0.360555127546399,0.360555127546399,0.387298334620742,0.4,0.412310562561766,0.412310562561766,0.424264068711929,0.424264068711929,0.4,0.412310562561766,0.424264068711929,0.412310562561766,0.412310562561766,0.387298334620742,0.4,0.387298334620742,0.387298334620742,0.435889894354067,0.387298334620742,0.412310562561766,0.412310562561766,0.424264068711929,0.346410161513775,0.360555127546399,0.4,0.4,0.374165738677394,0.387298334620742,0.458257569495584,0.424264068711929,0.424264068711929,0.447213595499958,0.458257569495584,0.424264068711929,0.424264068711929,0.447213595499958
"Vaccinium_",0.435889894354067,0.4,0.4,0.435889894354067,0.435889894354067,0.447213595499958,0.447213595499958,0.458257569495584,0.447213595499958,0.469041575982343,0.469041575982343,0.479583152331272,0.458257569495584,0.458257569495584,0.424264068711929,0.424264068711929,0.412310562561766,0.424264068711929,0.4,0.435889894354067,0.424264068711929,0.424264068711929,0.435889894354067,0.435889894354067,0.447213595499958,0.447213595499958,0.435889894354067,0.435889894354067,0.435889894354067,0.435889894354067,0.458257569495584,0.458257569495584,0.458257569495584,0.458257569495584,0.435889894354067,0.424264068711929,0.424264068711929,0.435889894354067,0.424264068711929,0.424264068711929,0.282842712474619,0.2,0.1,0,0.14142135623731,0.1,0.173205080756888,0.2,0.14142135623731,0.173205080756888,0.2,0.173205080756888,0.173205080756888,0.4,0.374165738677394,0.4,0.387298334620742,0.412310562561766,0.4,0.346410161513775,0.387298334620742,0.387298334620742,0.435889894354067,0.435889894354067,0.346410161513775,0.346410161513775,0.374165738677394,0.387298334620742,0.4,0.4,0.412310562561766,0.412310562561766,0.387298334620742,0.4,0.412310562561766,0.4,0.4,0.374165738677394,0.387298334620742,0.374165738677394,0.374165738677394,0.424264068711929,0.374165738677394,0.4,0.4,0.412310562561766,0.33166247903554,0.346410161513775,0.387298334620742,0.387298334620742,0.360555127546399,0.374165738677394,0.447213595499958,0.412310562561766,0.412310562561766,0.435889894354067,0.447213595499958,0.412310562561766,0.412310562561766,0.435889894354067
